tau,coverage,accepted_loss_mass,selective_risk,selective_acc,abstention_rate,risk
0.0,1.0,0.29817211627960205,0.29817211627960205,0.7562999725341797,0.0,0.29817211627960205
0.005,0.802299976348877,0.14624756574630737,0.1822853982448578,0.8478125333786011,0.19770002365112305,0.1822853982448578
0.01,0.7721999883651733,0.12876299023628235,0.16674824059009552,0.8592333793640137,0.22780001163482666,0.16674824059009552
0.015,0.7565000057220459,0.1206619143486023,0.15950021147727966,0.8638466596603394,0.2434999942779541,0.15950021147727966
0.02,0.7445999979972839,0.11423274874687195,0.15341491997241974,0.868251383304596,0.25540000200271606,0.15341491997241974
0.025,0.7342000007629395,0.1092999130487442,0.14886939525604248,0.8715608716011047,0.26579999923706055,0.14886939525604248
0.03,0.725600004196167,0.1044694185256958,0.1439765989780426,0.8756890892982483,0.274399995803833,0.1439765989780426
0.035,0.7179999947547913,0.10110465437173843,0.14081427454948425,0.8782730102539062,0.28200000524520874,0.14081427454948425
0.04,0.7128000259399414,0.09871074557304382,0.13848309218883514,0.8800504803657532,0.2871999740600586,0.13848309218883514
0.045,0.7085000276565552,0.09677239507436752,0.1365877091884613,0.8814396858215332,0.2914999723434448,0.1365877091884613
0.05,0.7038000226020813,0.09472768008708954,0.1345946043729782,0.8829212784767151,0.2961999773979187,0.1345946043729782
0.055,0.6984000205993652,0.09226615726947784,0.13211075961589813,0.8850229382514954,0.30159997940063477,0.13211075961589813
0.06,0.6952000260353088,0.0910145565867424,0.13091851770877838,0.8859320878982544,0.30479997396469116,0.13091851770877838
0.065,0.6912000179290771,0.08929656445980072,0.1291906237602234,0.8871527910232544,0.30879998207092285,0.1291906237602234
0.07,0.6881999969482422,0.08834628760814667,0.12837298214435577,0.8876780271530151,0.3118000030517578,0.12837298214435577
0.075,0.6850000023841858,0.0869910717010498,0.1269942671060562,0.8887591361999512,0.3149999976158142,0.1269942671060562
0.08,0.6822999715805054,0.08616233617067337,0.12628218531608582,0.8889051675796509,0.31770002841949463,0.12628218531608582
0.085,0.679099977016449,0.08468709886074066,0.12470489740371704,0.8904432058334351,0.320900022983551,0.12470489740371704
0.09,0.6754000186920166,0.08348192274570465,0.12360367178916931,0.8911756277084351,0.3245999813079834,0.12360367178916931
0.095,0.67330002784729,0.08285142481327057,0.12305276095867157,0.8915787935256958,0.32669997215270996,0.12305276095867157
0.1,0.6704000234603882,0.0817679688334465,0.12196892499923706,0.8921539187431335,0.3295999765396118,0.12196892499923706
0.105,0.66839998960495,0.08117521554231644,0.12144705653190613,0.8924297094345093,0.33160001039505005,0.12144705653190613
0.11,0.6661999821662903,0.0802704319357872,0.12048999220132828,0.8931251764297485,0.3338000178337097,0.12048999220132828
0.115,0.6636000275611877,0.07892394810914993,0.11893301457166672,0.894364058971405,0.33639997243881226,0.11893301457166672
0.12,0.6614000201225281,0.07761896401643753,0.11735555529594421,0.8959782123565674,0.3385999798774719,0.11735555529594421
0.125,0.6589000225067139,0.07638802379369736,0.1159326508641243,0.8971012234687805,0.34109997749328613,0.1159326508641243
0.13,0.6575999855995178,0.07586098462343216,0.11536037921905518,0.897354006767273,0.3424000144004822,0.11536037921905518
0.135,0.6557999849319458,0.07543705403804779,0.11503057926893234,0.8975297212600708,0.3442000150680542,0.11503057926893234
0.14,0.6535999774932861,0.07455864548683167,0.11407382041215897,0.8982558250427246,0.34640002250671387,0.11407382041215897
0.145,0.651199996471405,0.07347675412893295,0.11283285915851593,0.8992629051208496,0.34880000352859497,0.11283285915851593
0.15,0.6488999724388123,0.07289887964725494,0.11234224587678909,0.8995222449302673,0.35110002756118774,0.11234224587678909
0.155,0.6470999717712402,0.07249580323696136,0.11203183233737946,0.8995518684387207,0.35290002822875977,0.11203183233737946
0.16,0.6452999711036682,0.07188401371240616,0.11139627546072006,0.8998914957046509,0.3547000288963318,0.11139627546072006
0.165,0.6439999938011169,0.07138430327177048,0.110845185816288,0.9003105759620667,0.35600000619888306,0.110845185816288
0.17,0.6421999931335449,0.07085754722356796,0.11033563315868378,0.9008097052574158,0.3578000068664551,0.11033563315868378
0.17500000000000002,0.6409000158309937,0.07038144022226334,0.10981656610965729,0.9013886451721191,0.35909998416900635,0.10981656610965729
0.18,0.6396999955177307,0.06981605291366577,0.10913874208927155,0.9019852876663208,0.3603000044822693,0.10913874208927155
0.185,0.6384999752044678,0.06922154128551483,0.10841275006532669,0.9027407765388489,0.3615000247955322,0.10841275006532669
0.19,0.6370000243186951,0.06866199523210526,0.10778962820768356,0.903296709060669,0.36299997568130493,0.10778962820768356
0.195,0.6358000040054321,0.06808697432279587,0.10708867013454437,0.9039006233215332,0.36419999599456787,0.10708867013454437
0.2,0.6335999965667725,0.06703931838274002,0.10580700635910034,0.9049873948097229,0.36640000343322754,0.10580700635910034
0.20500000000000002,0.6323000192642212,0.06647776067256927,0.10513642430305481,0.9055827856063843,0.3676999807357788,0.10513642430305481
0.21,0.6308000087738037,0.06597601622343063,0.1045910194516182,0.9059923887252808,0.3691999912261963,0.1045910194516182
0.215,0.6291000247001648,0.06553041189908981,0.10416533797979355,0.906215250492096,0.3708999752998352,0.10416533797979355
0.22,0.6279000043869019,0.0652526468038559,0.103922039270401,0.9063544869422913,0.37209999561309814,0.103922039270401
0.225,0.6265000104904175,0.06484465301036835,0.1035030409693718,0.9064644575119019,0.3734999895095825,0.1035030409693718
0.23,0.6255000233650208,0.0644722506403923,0.10307314991950989,0.906794548034668,0.37449997663497925,0.10307314991950989
0.23500000000000001,0.6245999932289124,0.06411721557378769,0.10265325009822845,0.9071405529975891,0.37540000677108765,0.10265325009822845
0.24,0.623199999332428,0.06351202726364136,0.10191274434328079,0.9077342748641968,0.376800000667572,0.10191274434328079
0.245,0.6223000288009644,0.06327749788761139,0.10168326646089554,0.9079222083091736,0.37769997119903564,0.10168326646089554
0.25,0.6212000250816345,0.06298930197954178,0.10139939188957214,0.9080811142921448,0.3787999749183655,0.10139939188957214
0.255,0.6204000115394592,0.0625585988163948,0.10083591192960739,0.9086073637008667,0.37959998846054077,0.10083591192960739
0.26,0.618399977684021,0.06210927665233612,0.10043544322252274,0.9086351990699768,0.381600022315979,0.10043544322252274
0.265,0.6175000071525574,0.0619468092918396,0.10031871497631073,0.9086639881134033,0.3824999928474426,0.10031871497631073
0.27,0.6159999966621399,0.06141926348209381,0.09970659762620926,0.9092532396316528,0.3840000033378601,0.09970659762620926
