method,dataset,seed,alpha,tau_hat,cal_accepted_loss_mass,test_accepted_loss_mass,test_selective_risk,test_coverage,test_selective_acc,violation_gap,violated,auroc,aupr
MSP,cifar100,789,0.01,0.9967568516731262,0.009706197306513786,0.00980725884437561,0.026124823137871688,0.37540000677108765,0.9746936600958978,0.0,False,0.8680495850777511,0.6581366236481999
MSP,cifar100,789,0.02,0.9879639744758606,0.01973709650337696,0.019544444978237152,0.04043120769710643,0.48339998722076416,0.9615225486139842,0.0,False,0.8680495850777511,0.6581366236481999
MSP,cifar100,789,0.05,0.9154608845710754,0.049733471125364304,0.049768511205911636,0.0787351874116289,0.632099986076355,0.9292833412434741,0.0,False,0.8680495850777511,0.6581366236481999
MSP,cifar100,789,0.1,0.6976976990699768,0.09978672862052917,0.10212394595146179,0.13618341657793956,0.7498999834060669,0.8857180957460995,0.0021239459514617864,True,0.8680495850777511,0.6581366236481999
MSP,cifar100,789,0.15,0.5121797919273376,0.1498023122549057,0.1516295224428177,0.18368203101340097,0.8255000114440918,0.8484554815263476,0.0016295224428176935,True,0.8680495850777511,0.6581366236481999
MSP,cifar100,789,0.2,0.33733734488487244,0.19968166947364807,0.20471861958503723,0.22860816942786852,0.8955000042915344,0.8145170295924065,0.00471861958503722,True,0.8680495850777511,0.6581366236481999
